# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A', 2^1A' and 3^1A' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0     r/a0   gamma/deg E(1^1A')/E_h   E(2^1A')/E_h   E(3^1A')/E_h
  4.4000   2.2000    1.0000  -510.96180980  -510.76404320  -510.70574040
  4.5000   2.2000    1.0000  -510.95429620  -510.76468170  -510.71957020
  4.6000   2.2000    1.0000  -510.94502250  -510.76303830  -510.73190510
  4.7000   2.2000    1.0000  -510.93467270  -510.75971720  -510.74272150
  4.8000   2.2000    1.0000  -510.92377750  -510.75601400  -510.75123100
  4.9000   2.2000    1.0000  -510.91275010  -510.76125140  -510.74855000
  5.0000   2.2000    1.0000  -510.90189810  -510.76826340  -510.74228490
  5.1000   2.2000    1.0000  -510.89145360  -510.77439380  -510.73540090
  5.2000   2.2000    1.0000  -510.88158440  -510.77965700  -510.72818690
  5.3000   2.2000    1.0000  -510.87240560  -510.78415110  -510.72080920
  5.4000   2.2000    1.0000  -510.86399060  -510.78798100  -510.71339060
  5.5000   2.2000    1.0000  -510.85572440  -510.79191970  -510.71892840
  5.7500   2.2000    1.0000  -510.84052540  -510.79812720  -510.74605520
  6.0000   2.2000    1.0000  -510.82993880  -510.80233060  -510.76553100
  6.5000   2.2000    1.0000  -510.81862910  -510.80713640  -510.78896610
  7.0000   2.2000    1.0000  -510.81427240  -510.80924340  -510.80021540
  7.5000   2.2000    1.0000  -510.81239050  -510.80998260  -510.80537860
  8.0000   2.2000    1.0000  -510.81098040  -510.80984299  -510.80766821
  9.0000   2.2000    1.0000  -510.80999968  -510.80974589  -510.80926063
 10.0000   2.2000    1.0000  -510.80978085  -510.80972422  -510.80961595
  3.2000   2.3000    1.0000  -510.03061230  -509.81458650  -509.77545030
  3.3000   2.3000    1.0000  -510.28574650  -510.06212910  -510.02365420
  3.4000   2.3000    1.0000  -510.48050390  -510.25118250  -510.21182550
  3.5000   2.3000    1.0000  -510.62745700  -510.39432380  -510.35277550
  3.6000   2.3000    1.0000  -510.73679930  -510.50175750  -510.45695620
  3.7000   2.3000    1.0000  -510.81668340  -510.58163260  -510.53278240
  3.8000   2.3000    1.0000  -510.87358100  -510.64038750  -510.58697670
  3.9000   2.3000    1.0000  -510.91260680  -510.68305560  -510.62487420
  4.0000   2.3000    1.0000  -510.93780810  -510.71353950  -510.65071910
