# Johan A. Schmidt Mar-25-2014
#
# OCS 1^3A'', 2^3A'' and 3^3A'' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0 r/a0   gamma/deg E(1^3A'')/E_h  E(2^3A'')/E_h  E(3^3A'')/E_h
9.00	2.40	179	-510.8226504	-510.8225207	-510.6197480
10.00	2.40	179	-510.8227239	-510.8226949	-510.6196803
3.20	2.50	179	-510.2995074	-510.2845135	-510.1891815
3.30	2.50	179	-510.4166790	-510.4038732	-510.3085898
3.40	2.50	179	-510.5029337	-510.4917154	-510.3969541
3.50	2.50	179	-510.5655189	-510.5556342	-510.4608750
3.60	2.50	179	-510.6103094	-510.6015417	-510.5064128
3.70	2.50	179	-510.6416492	-510.6338338	-510.5381135
3.80	2.50	179	-510.6630539	-510.6560352	-510.5687861
3.90	2.50	179	-510.6762897	-510.6700129	-510.5962171
4.00	2.50	179	-510.6837226	-510.6780851	-510.6204241
4.10	2.50	179	-510.6867954	-510.6817138	-510.6421633
4.20	2.50	179	-510.6866260	-510.6820332	-510.6618364
4.30	2.50	179	-510.6844510	-510.6802261	-510.6789693
4.40	2.50	179	-510.6961392	-510.6795859	-510.6758481
4.50	2.50	179	-510.7105940	-510.6740871	-510.6706912
4.60	2.50	179	-510.7235180	-510.6677434	-510.6646797
4.70	2.50	179	-510.7355923	-510.6587743	-510.6584333
4.80	2.50	179	-510.7456036	-510.6782895	-510.6518086
4.90	2.50	179	-510.7543105	-510.6959201	-510.6444938
5.00	2.50	179	-510.7618841	-510.7112302	-510.6375550
5.10	2.50	179	-510.7683797	-510.7244818	-510.6309188
5.20	2.50	179	-510.7738743	-510.7359178	-510.6248255
5.30	2.50	179	-510.7785276	-510.7457193	-510.6202772
